Read file config.yml
Running executor...
Loaded function exp00_back. lib_load_elasped: 152, func_load_elasped: 2
chain_length = 32, payload_size = 512, token 7454 us.
chain_length = 32, payload_size = 512, token 7388 us.
chain_length = 32, payload_size = 512, token 7257 us.
chain_length = 32, payload_size = 512, token 7297 us.
chain_length = 32, payload_size = 512, token 7352 us.
chain_length = 32, payload_size = 512, token 7466 us.
chain_length = 32, payload_size = 512, token 7058 us.
chain_length = 32, payload_size = 512, token 6748 us.
chain_length = 32, payload_size = 512, token 6805 us.
chain_length = 32, payload_size = 512, token 6799 us.
chain_length = 32, payload_size = 512, token 7258 us.
chain_length = 32, payload_size = 512, token 7475 us.
chain_length = 32, payload_size = 512, token 7520 us.
chain_length = 64, payload_size = 512, token 13396 us.
chain_length = 64, payload_size = 512, token 13341 us.
chain_length = 64, payload_size = 512, token 24348 us.
chain_length = 64, payload_size = 512, token 38010 us.
chain_length = 64, payload_size = 512, token 13391 us.
chain_length = 64, payload_size = 512, token 13184 us.
chain_length = 64, payload_size = 512, token 13372 us.
chain_length = 64, payload_size = 512, token 13370 us.
chain_length = 64, payload_size = 512, token 27519 us.
chain_length = 64, payload_size = 512, token 53112 us.
chain_length = 64, payload_size = 512, token 29808 us.
chain_length = 64, payload_size = 512, token 19512 us.
chain_length = 64, payload_size = 512, token 32153 us.
chain_length = 64, payload_size = 512, token 15835 us.
chain_length = 64, payload_size = 512, token 15694 us.
chain_length = 64, payload_size = 512, token 15984 us.
chain_length = 64, payload_size = 512, token 25591 us.
chain_length = 64, payload_size = 512, token 16317 us.
chain_length = 64, payload_size = 512, token 15986 us.
chain_length = 64, payload_size = 512, token 13903 us.
chain_length = 128, payload_size = 512, token 27807 us.
chain_length = 128, payload_size = 512, token 26581 us.
chain_length = 128, payload_size = 512, token 27764 us.
chain_length = 128, payload_size = 512, token 27797 us.
chain_length = 128, payload_size = 512, token 42646 us.
chain_length = 128, payload_size = 512, token 26933 us.
chain_length = 128, payload_size = 512, token 62539 us.
chain_length = 128, payload_size = 512, token 26789 us.
chain_length = 128, payload_size = 512, token 26490 us.
chain_length = 128, payload_size = 512, token 44163 us.
chain_length = 128, payload_size = 512, token 26855 us.
chain_length = 128, payload_size = 512, token 26712 us.
chain_length = 128, payload_size = 512, token 26745 us.
chain_length = 128, payload_size = 512, token 26587 us.
chain_length = 128, payload_size = 512, token 42624 us.
chain_length = 128, payload_size = 512, token 29134 us.
chain_length = 128, payload_size = 512, token 26914 us.
chain_length = 128, payload_size = 512, token 58554 us.
chain_length = 128, payload_size = 512, token 52787 us.
chain_length = 128, payload_size = 512, token 42648 us.
chain_length = 2, payload_size = 524288, token 5727 us.
chain_length = 2, payload_size = 524288, token 1558 us.
chain_length = 2, payload_size = 524288, token 1556 us.
chain_length = 2, payload_size = 524288, token 1557 us.
chain_length = 2, payload_size = 524288, token 1632 us.
chain_length = 2, payload_size = 524288, token 1681 us.
chain_length = 2, payload_size = 524288, token 1456 us.
chain_length = 2, payload_size = 524288, token 1566 us.
chain_length = 2, payload_size = 524288, token 1397 us.
chain_length = 2, payload_size = 524288, token 5730 us.
chain_length = 2, payload_size = 524288, token 29015 us.
chain_length = 2, payload_size = 524288, token 13226 us.
chain_length = 2, payload_size = 524288, token 17472 us.
chain_length = 2, payload_size = 524288, token 1247 us.
chain_length = 2, payload_size = 524288, token 21709 us.
chain_length = 2, payload_size = 524288, token 1650 us.
chain_length = 2, payload_size = 524288, token 1652 us.
chain_length = 2, payload_size = 524288, token 1665 us.
chain_length = 2, payload_size = 524288, token 1636 us.
chain_length = 2, payload_size = 524288, token 1654 us.
chain_length = 16, payload_size = 524288, token 12932 us.
chain_length = 16, payload_size = 524288, token 14371 us.
chain_length = 16, payload_size = 524288, token 14139 us.
chain_length = 16, payload_size = 524288, token 14261 us.
chain_length = 16, payload_size = 524288, token 13978 us.
chain_length = 16, payload_size = 524288, token 14266 us.
chain_length = 16, payload_size = 524288, token 13996 us.
chain_length = 16, payload_size = 524288, token 12658 us.
chain_length = 16, payload_size = 524288, token 12425 us.
chain_length = 16, payload_size = 524288, token 55004 us.
chain_length = 16, payload_size = 524288, token 11264 us.
chain_length = 16, payload_size = 524288, token 51907 us.
chain_length = 16, payload_size = 524288, token 12435 us.
chain_length = 16, payload_size = 524288, token 27683 us.
chain_length = 16, payload_size = 524288, token 28404 us.
chain_length = 16, payload_size = 524288, token 19928 us.
chain_length = 16, payload_size = 524288, token 12534 us.
chain_length = 16, payload_size = 524288, token 12397 us.
chain_length = 16, payload_size = 524288, token 24815 us.
chain_length = 16, payload_size = 524288, token 11092 us.
chain_length = 32, payload_size = 524288, token 22337 us.
chain_length = 32, payload_size = 524288, token 22304 us.
chain_length = 32, payload_size = 524288, token 35780 us.
chain_length = 32, payload_size = 524288, token 22348 us.
chain_length = 32, payload_size = 524288, token 22331 us.
chain_length = 32, payload_size = 524288, token 22345 us.
chain_length = 32, payload_size = 524288, token 38167 us.
chain_length = 32, payload_size = 524288, token 22396 us.
chain_length = 32, payload_size = 524288, token 22243 us.
chain_length = 32, payload_size = 524288, token 22339 us.
chain_length = 32, payload_size = 524288, token 22288 us.
chain_length = 32, payload_size = 524288, token 37604 us.
chain_length = 32, payload_size = 524288, token 22622 us.
chain_length = 32, payload_size = 524288, token 22481 us.
chain_length = 32, payload_size = 524288, token 45738 us.
chain_length = 32, payload_size = 524288, token 25005 us.
chain_length = 32, payload_size = 524288, token 24876 us.
chain_length = 32, payload_size = 524288, token 22287 us.
chain_length = 32, payload_size = 524288, token 22072 us.
chain_length = 32, payload_size = 524288, token 22050 us.
chain_length = 64, payload_size = 524288, token 44307 us.
chain_length = 64, payload_size = 524288, token 44369 us.
chain_length = 64, payload_size = 524288, token 44315 us.
chain_length = 64, payload_size = 524288, token 44242 us.
chain_length = 64, payload_size = 524288, token 44164 us.
chain_length = 64, payload_size = 524288, token 44889 us.
chain_length = 64, payload_size = 524288, token 50272 us.
chain_length = 64, payload_size = 524288, token 50464 us.
chain_length = 64, payload_size = 524288, token 44554 us.
chain_length = 64, payload_size = 524288, token 46012 us.
chain_length = 64, payload_size = 524288, token 45256 us.
chain_length = 64, payload_size = 524288, token 46509 us.
chain_length = 64, payload_size = 524288, token 45809 us.
chain_length = 64, payload_size = 524288, token 82430 us.
chain_length = 64, payload_size = 524288, token 45761 us.
chain_length = 64, payload_size = 524288, token 46439 us.
chain_length = 64, payload_size = 524288, token 93900 us.
chain_length = 64, payload_size = 524288, token 47033 us.
chain_length = 64, payload_size = 524288, token 45290 us.
chain_length = 64, payload_size = 524288, token 45229 us.
chain_length = 128, payload_size = 524288, token 92560 us.
chain_length = 128, payload_size = 524288, token 92580 us.
chain_length = 128, payload_size = 524288, token 92802 us.
chain_length = 128, payload_size = 524288, token 163396 us.
chain_length = 128, payload_size = 524288, token 103994 us.
chain_length = 128, payload_size = 524288, token 104790 us.
chain_length = 128, payload_size = 524288, token 207044 us.
chain_length = 128, payload_size = 524288, token 103341 us.
chain_length = 128, payload_size = 524288, token 91088 us.
chain_length = 128, payload_size = 524288, token 92753 us.
chain_length = 128, payload_size = 524288, token 100625 us.
chain_length = 128, payload_size = 524288, token 112276 us.
chain_length = 128, payload_size = 524288, token 203706 us.
chain_length = 128, payload_size = 524288, token 112713 us.
chain_length = 128, payload_size = 524288, token 112787 us.
chain_length = 128, payload_size = 524288, token 112764 us.
chain_length = 128, payload_size = 524288, token 166122 us.
chain_length = 128, payload_size = 524288, token 100839 us.
chain_length = 128, payload_size = 524288, token 100889 us.
chain_length = 128, payload_size = 524288, token 102057 us.
