Read file config.yml
Running executor...
Loaded function exp00_back. lib_load_elasped: 169, func_load_elasped: 2
chain_length = 32, payload_size = 524288, token 62168 us.
chain_length = 32, payload_size = 524288, token 62240 us.
chain_length = 32, payload_size = 524288, token 56415 us.
chain_length = 32, payload_size = 524288, token 60723 us.
chain_length = 32, payload_size = 524288, token 60953 us.
chain_length = 32, payload_size = 524288, token 63648 us.
chain_length = 32, payload_size = 524288, token 64930 us.
chain_length = 32, payload_size = 524288, token 63299 us.
chain_length = 32, payload_size = 524288, token 63952 us.
chain_length = 32, payload_size = 524288, token 66273 us.
chain_length = 32, payload_size = 524288, token 58845 us.
chain_length = 32, payload_size = 524288, token 55189 us.
chain_length = 32, payload_size = 524288, token 60059 us.
chain_length = 32, payload_size = 524288, token 58756 us.
chain_length = 64, payload_size = 524288, token 119174 us.
chain_length = 64, payload_size = 524288, token 115642 us.
chain_length = 64, payload_size = 524288, token 124908 us.
chain_length = 64, payload_size = 524288, token 122005 us.
chain_length = 64, payload_size = 524288, token 131121 us.
chain_length = 64, payload_size = 524288, token 122269 us.
chain_length = 64, payload_size = 524288, token 120774 us.
chain_length = 64, payload_size = 524288, token 125488 us.
chain_length = 64, payload_size = 524288, token 114337 us.
chain_length = 64, payload_size = 524288, token 116283 us.
chain_length = 64, payload_size = 524288, token 119165 us.
chain_length = 64, payload_size = 524288, token 123605 us.
chain_length = 64, payload_size = 524288, token 109157 us.
chain_length = 64, payload_size = 524288, token 117848 us.
chain_length = 64, payload_size = 524288, token 121673 us.
chain_length = 64, payload_size = 524288, token 108221 us.
chain_length = 64, payload_size = 524288, token 114447 us.
chain_length = 64, payload_size = 524288, token 119822 us.
chain_length = 64, payload_size = 524288, token 127078 us.
chain_length = 64, payload_size = 524288, token 115433 us.
chain_length = 64, payload_size = 524288, token 118384 us.
chain_length = 64, payload_size = 524288, token 124936 us.
chain_length = 64, payload_size = 524288, token 125030 us.
chain_length = 64, payload_size = 524288, token 99461 us.
chain_length = 64, payload_size = 524288, token 113073 us.
chain_length = 64, payload_size = 524288, token 106820 us.
chain_length = 64, payload_size = 524288, token 111642 us.
chain_length = 64, payload_size = 524288, token 111453 us.
chain_length = 64, payload_size = 524288, token 111608 us.
chain_length = 64, payload_size = 524288, token 115929 us.
chain_length = 64, payload_size = 524288, token 120815 us.
chain_length = 64, payload_size = 524288, token 112572 us.
chain_length = 64, payload_size = 524288, token 117951 us.
chain_length = 64, payload_size = 524288, token 119857 us.
chain_length = 64, payload_size = 524288, token 117877 us.
chain_length = 64, payload_size = 524288, token 117077 us.
chain_length = 64, payload_size = 524288, token 121624 us.
chain_length = 64, payload_size = 524288, token 113691 us.
chain_length = 64, payload_size = 524288, token 124132 us.
chain_length = 64, payload_size = 524288, token 124928 us.
chain_length = 64, payload_size = 524288, token 124338 us.
chain_length = 64, payload_size = 524288, token 119020 us.
chain_length = 64, payload_size = 524288, token 114247 us.
chain_length = 64, payload_size = 524288, token 115094 us.
chain_length = 64, payload_size = 524288, token 125949 us.
chain_length = 64, payload_size = 524288, token 123093 us.
chain_length = 64, payload_size = 524288, token 118713 us.
chain_length = 64, payload_size = 524288, token 113103 us.
chain_length = 64, payload_size = 524288, token 118702 us.
chain_length = 128, payload_size = 524288, token 243152 us.
chain_length = 128, payload_size = 524288, token 239637 us.
chain_length = 128, payload_size = 524288, token 244991 us.
chain_length = 128, payload_size = 524288, token 238647 us.
chain_length = 128, payload_size = 524288, token 233167 us.
chain_length = 128, payload_size = 524288, token 236776 us.
chain_length = 128, payload_size = 524288, token 230023 us.
chain_length = 128, payload_size = 524288, token 243344 us.
chain_length = 128, payload_size = 524288, token 235737 us.
chain_length = 128, payload_size = 524288, token 249837 us.
chain_length = 128, payload_size = 524288, token 223100 us.
chain_length = 128, payload_size = 524288, token 243771 us.
chain_length = 128, payload_size = 524288, token 238320 us.
chain_length = 128, payload_size = 524288, token 237978 us.
chain_length = 128, payload_size = 524288, token 237451 us.
chain_length = 128, payload_size = 524288, token 236846 us.
chain_length = 128, payload_size = 524288, token 242563 us.
chain_length = 128, payload_size = 524288, token 235654 us.
chain_length = 128, payload_size = 524288, token 247933 us.
chain_length = 128, payload_size = 524288, token 232520 us.
chain_length = 128, payload_size = 524288, token 242652 us.
chain_length = 128, payload_size = 524288, token 234692 us.
chain_length = 128, payload_size = 524288, token 243403 us.
chain_length = 128, payload_size = 524288, token 242741 us.
chain_length = 128, payload_size = 524288, token 227505 us.
chain_length = 128, payload_size = 524288, token 237987 us.
chain_length = 128, payload_size = 524288, token 226593 us.
chain_length = 128, payload_size = 524288, token 233606 us.
chain_length = 128, payload_size = 524288, token 239473 us.
chain_length = 128, payload_size = 524288, token 230520 us.
chain_length = 128, payload_size = 524288, token 237978 us.
chain_length = 128, payload_size = 524288, token 228340 us.
chain_length = 128, payload_size = 524288, token 225498 us.
chain_length = 128, payload_size = 524288, token 242836 us.
chain_length = 128, payload_size = 524288, token 232576 us.
chain_length = 128, payload_size = 524288, token 241437 us.
chain_length = 128, payload_size = 524288, token 234076 us.
chain_length = 128, payload_size = 524288, token 221642 us.
chain_length = 128, payload_size = 524288, token 226982 us.
chain_length = 128, payload_size = 524288, token 237180 us.
chain_length = 128, payload_size = 524288, token 238872 us.
chain_length = 128, payload_size = 524288, token 232717 us.
chain_length = 128, payload_size = 524288, token 227384 us.
chain_length = 128, payload_size = 524288, token 222566 us.
chain_length = 128, payload_size = 524288, token 225268 us.
chain_length = 128, payload_size = 524288, token 230849 us.
chain_length = 128, payload_size = 524288, token 246388 us.
chain_length = 128, payload_size = 524288, token 246634 us.
chain_length = 128, payload_size = 524288, token 242315 us.
chain_length = 128, payload_size = 524288, token 238968 us.
chain_length = 128, payload_size = 524288, token 225047 us.
chain_length = 128, payload_size = 524288, token 246146 us.
chain_length = 128, payload_size = 524288, token 236313 us.
chain_length = 128, payload_size = 524288, token 228787 us.
chain_length = 128, payload_size = 524288, token 219825 us.
chain_length = 128, payload_size = 524288, token 237945 us.
